"Precinct_Name","Split_Name","precinct_splitId","Reg_voters","Ballots","Reporting","Contest_id","Contest_title","Contest_party","Choice_id","Candidate_name","Choice_party","Candidate_Type","Absentee_votes","Early_votes","Election_Votes"
"51-01","","244","2016","987","1","120","At-Large Trustee","","221","AHU ISA, Lei (Leina'ala)","","C","104","2","87"
"51-01","","244","2016","987","1","120","At-Large Trustee","","222","AKANA, Rowena Noelani","","C","68","5","75"
"51-01","","244","2016","987","1","120","At-Large Trustee","","223","AMSTERDAM, C. Kaui Jochanan","","C","12","0","5"
"51-01","","244","2016","987","1","120","At-Large Trustee","","224","LEE, Brendon Kalei'aina","","C","79","6","57"
"51-01","","244","2016","987","1","120","At-Large Trustee","","225","PAIKAI, Landen D.K.K.","","C","29","2","33"
"51-01","","244","2016","987","1","120","At-Large Trustee","","226","RYAN, Pohai","","C","93","8","102"
"51-01","","244","2016","987","1","120","At-Large Trustee","","227","PA'ALUHI, Marc Kalai","","C","14","2","11"
"51-01","","244","2016","987","1","120","At-Large Trustee","","228","AILA, William J., Jr.","","C","80","8","70"
"51-01","","244","2016","987","1","120","At-Large Trustee","","229","AKINA, Alvin A. (Auhana)","","C","31","1","24"
"51-01","","244","2016","987","1","120","At-Large Trustee","","230","HANOHANO, Faye (Pua)","","C","44","6","41"
"51-01","","244","2016","987","1","120","At-Large Trustee","","231","MAKEKAU, Keali'i","","C","31","3","33"
"51-01","","244","2016","987","1","120","At-Large Trustee","","232","PARIS, Makana","","C","48","4","25"
"51-01","","244","2016","987","1","120","At-Large Trustee","","233","WAIHEE, John D., IV","","C","127","6","109"
"51-01","","244","2016","987","1","120","At-Large Trustee","","234","PUUOHAU, Kali","","C","15","0","9"
"51-01","","244","2016","987","1","120","At-Large Trustee","","235","SHARSH-DAVIS, Lei","","C","16","2","7"
"51-02","","245","2859","1313","1","2","U.S. Senator - D","","7","HIRONO, Mazie K.","","C","437","25","371"
"51-02","","245","2859","1313","1","3","U.S. Senator - N","","8","REYES, Arturo Pacheco","","C","3","0","5"
"51-02","","245","2859","1313","1","3","U.S. Senator - N","","9","HAVERTY, Charles (Charlie)","","C","4","0","7"
"51-02","","245","2859","1313","1","3","U.S. Senator - N","","10","MAERTENS, Matthew K.","","C","1","0","0"
"51-02","","245","2859","1313","1","4","U.S. Senator - R","","11","ANDERSON, Consuelo","","C","3","0","22"
"51-02","","245","2859","1313","1","4","U.S. Senator - R","","12","HELSHAM, Robert C., Sr.","","C","12","1","20"
"51-02","","245","2859","1313","1","4","U.S. Senator - R","","13","WHITE, Thomas E.","","C","7","0","3"
"51-02","","245","2859","1313","1","4","U.S. Senator - R","","14","DE LA FUENTE, Rocky Mamaka","","C","4","1","9"
"51-02","","245","2859","1313","1","4","U.S. Senator - R","","15","CURTIS, Ron","","C","15","0","15"
"51-02","","245","2859","1313","1","4","U.S. Senator - R","","16","HODGKISS, Michael R.","","C","1","0","5"
"51-02","","245","2859","1313","1","4","U.S. Senator - R","","17","BERISH, George L.","","C","7","0","3"
"51-02","","245","2859","1313","1","4","U.S. Senator - R","","18","PIRKOWSKI, Eddie","","C","4","0","6"
"51-02","","245","2859","1313","1","10","U.S. Representative, Dist II - D","","32","AUSTIN, Anthony Tony","","C","25","4","33"
"51-02","","245","2859","1313","1","10","U.S. Representative, Dist II - D","","33","GABBARD, Tulsi","","C","352","16","318"
"51-02","","245","2859","1313","1","10","U.S. Representative, Dist II - D","","34","ALU CAMPAGNA, Sherry","","C","89","12","99"
"51-02","","245","2859","1313","1","11","U.S. Representative, Dist II - R","","35","EVANS, Brian","","C","50","2","65"
"51-02","","245","2859","1313","1","12","Governor - G","","36","BREWER, Jim","","C","2","0","0"
"51-02","","245","2859","1313","1","13","Governor - D","","37","CARAVALHO, Ernest","","C","4","0","17"
"51-02","","245","2859","1313","1","13","Governor - D","","38","KA'EHU'AE'A, Wendell J.","","C","6","1","4"
"51-02","","245","2859","1313","1","13","Governor - D","","39","TANABE, Van (Tanaban)","","C","1","0","2"
"51-02","","245","2859","1313","1","13","Governor - D","","40","IGE, David Y.","","C","289","24","267"
"51-02","","245","2859","1313","1","13","Governor - D","","41","HANABUSA, Colleen Wakako","","C","215","9","207"
"51-02","","245","2859","1313","1","13","Governor - D","","42","KIM, Richard Y.","","C","8","1","0"
"51-02","","245","2859","1313","1","14","Governor - N","","43","TERUYA, Terrence K.","","C","5","0","8"
"51-02","","245","2859","1313","1","14","Governor - N","","44","BLACKWELL, Selina T.","","C","3","0","3"
"51-02","","245","2859","1313","1","14","Governor - N","","45","EL, Link","","C","0","0","2"
"51-02","","245","2859","1313","1","15","Governor - R","","46","TUPOLA, Andria","","C","35","3","62"
"51-02","","245","2859","1313","1","15","Governor - R","","47","CARROLL, John","","C","23","0","31"
"51-02","","245","2859","1313","1","15","Governor - R","","48","LHEUREUX, Ray","","C","9","0","10"
"51-02","","245","2859","1313","1","16","Lieutenant Governor - G","","49","ING, Renee","","C","2","0","0"
"51-02","","245","2859","1313","1","17","Lieutenant Governor - D","","50","GREEN, Josh","","C","142","8","148"
"51-02","","245","2859","1313","1","17","Lieutenant Governor - D","","51","TOKUDA, Jill N.","","C","212","11","173"
"51-02","","245","2859","1313","1","17","Lieutenant Governor - D","","52","CARVALHO, Bernard P., Jr.","","C","74","9","78"
"51-02","","245","2859","1313","1","17","Lieutenant Governor - D","","53","IWAMOTO, Kim Coco","","C","62","4","78"
"51-02","","245","2859","1313","1","17","Lieutenant Governor - D","","54","ESPERO, Will","","C","30","2","19"
"51-02","","245","2859","1313","1","18","Lieutenant Governor - N","","55","ROBOTTI, Paul F.","","C","4","0","4"
"51-02","","245","2859","1313","1","18","Lieutenant Governor - N","","56","MAGAOAY, Ernest G.","","C","4","0","7"
"51-02","","245","2859","1313","1","19","Lieutenant Governor - R","","57","LIPSCOMB, Steve","","C","25","2","35"
"51-02","","245","2859","1313","1","19","Lieutenant Governor - R","","58","KERNS, Marissa Dipasupil","","C","12","0","25"
"51-02","","245","2859","1313","1","19","Lieutenant Governor - R","","59","LOW, Jeremy","","C","16","1","23"
"51-02","","245","2859","1313","1","116","State Representative, Dist 51 - D","","211","LEE, Chris","","C","415","29","376"
"51-02","","245","2859","1313","1","117","State Representative, Dist 51 - N","","212","CHOCK, Coby K.","","C","28","1","35"
"51-02","","245","2859","1313","1","118","State Representative, Dist 51 - R","","213","GALEA'I, Noe","","C","53","3","77"
"51-02","","245","2859","1313","1","119","Oahu Resident Trustee","","214","KIA'AINA, Esther","","C","135","15","103"
"51-02","","245","2859","1313","1","119","Oahu Resident Trustee","","215","KING, Samuel Wilder, II","","C","141","8","151"
"51-02","","245","2859","1313","1","119","Oahu Resident Trustee","","216","AKAKA, Kalei","","C","64","2","79"
"51-02","","245","2859","1313","1","119","Oahu Resident Trustee","","217","BURKE, Jackie Kahookele","","C","18","0","21"
"51-02","","245","2859","1313","1","119","Oahu Resident Trustee","","218","MOSSMAN, Paul","","C","23","1","26"
"51-02","","245","2859","1313","1","119","Oahu Resident Trustee","","219","KALIMA, Leona Mapuana","","C","17","2","27"
"51-02","","245","2859","1313","1","119","Oahu Resident Trustee","","220","MURRAY, Francine Kanani","","C","11","0","25"
"51-02","","245","2859","1313","1","120","At-Large Trustee","","221","AHU ISA, Lei (Leina'ala)","","C","119","10","96"
"51-02","","245","2859","1313","1","120","At-Large Trustee","","222","AKANA, Rowena Noelani","","C","73","6","99"
"51-02","","245","2859","1313","1","120","At-Large Trustee","","223","AMSTERDAM, C. Kaui Jochanan","","C","12","1","18"
"51-02","","245","2859","1313","1","120","At-Large Trustee","","224","LEE, Brendon Kalei'aina","","C","110","5","96"
"51-02","","245","2859","1313","1","120","At-Large Trustee","","225","PAIKAI, Landen D.K.K.","","C","45","5","48"
"51-02","","245","2859","1313","1","120","At-Large Trustee","","226","RYAN, Pohai","","C","128","8","169"
"51-02","","245","2859","1313","1","120","At-Large Trustee","","227","PA'ALUHI, Marc Kalai","","C","17","1","16"
"51-02","","245","2859","1313","1","120","At-Large Trustee","","228","AILA, William J., Jr.","","C","127","14","125"
"51-02","","245","2859","1313","1","120","At-Large Trustee","","229","AKINA, Alvin A. (Auhana)","","C","20","1","42"
"51-02","","245","2859","1313","1","120","At-Large Trustee","","230","HANOHANO, Faye (Pua)","","C","56","1","71"
"51-02","","245","2859","1313","1","120","At-Large Trustee","","231","MAKEKAU, Keali'i","","C","51","3","56"
"51-02","","245","2859","1313","1","120","At-Large Trustee","","232","PARIS, Makana","","C","64","3","45"
"51-02","","245","2859","1313","1","120","At-Large Trustee","","233","WAIHEE, John D., IV","","C","151","13","144"
"51-02","","245","2859","1313","1","120","At-Large Trustee","","234","PUUOHAU, Kali","","C","6","0","17"
"51-02","","245","2859","1313","1","120","At-Large Trustee","","235","SHARSH-DAVIS, Lei","","C","21","0","16"
"51-03","","246","1547","538","1","2","U.S. Senator - D","","7","HIRONO, Mazie K.","","C","180","7","176"
"51-03","","246","1547","538","1","3","U.S. Senator - N","","8","REYES, Arturo Pacheco","","C","0","0","2"
"51-03","","246","1547","538","1","3","U.S. Senator - N","","9","HAVERTY, Charles (Charlie)","","C","1","0","0"
"51-03","","246","1547","538","1","3","U.S. Senator - N","","10","MAERTENS, Matthew K.","","C","0","0","1"
"51-03","","246","1547","538","1","4","U.S. Senator - R","","11","ANDERSON, Consuelo","","C","2","0","8"
"51-03","","246","1547","538","1","4","U.S. Senator - R","","12","HELSHAM, Robert C., Sr.","","C","3","0","0"
"51-03","","246","1547","538","1","4","U.S. Senator - R","","13","WHITE, Thomas E.","","C","2","0","2"
"51-03","","246","1547","538","1","4","U.S. Senator - R","","14","DE LA FUENTE, Rocky Mamaka","","C","3","0","3"
"51-03","","246","1547","538","1","4","U.S. Senator - R","","15","CURTIS, Ron","","C","8","0","6"
"51-03","","246","1547","538","1","4","U.S. Senator - R","","16","HODGKISS, Michael R.","","C","1","0","1"
"51-03","","246","1547","538","1","4","U.S. Senator - R","","17","BERISH, George L.","","C","2","0","0"
"51-03","","246","1547","538","1","4","U.S. Senator - R","","18","PIRKOWSKI, Eddie","","C","0","0","2"
"51-03","","246","1547","538","1","10","U.S. Representative, Dist II - D","","32","AUSTIN, Anthony Tony","","C","14","2","19"
"51-03","","246","1547","538","1","10","U.S. Representative, Dist II - D","","33","GABBARD, Tulsi","","C","111","5","140"
"51-03","","246","1547","538","1","10","U.S. Representative, Dist II - D","","34","ALU CAMPAGNA, Sherry","","C","70","6","53"
"51-03","","246","1547","538","1","11","U.S. Representative, Dist II - R","","35","EVANS, Brian","","C","18","0","18"
"51-03","","246","1547","538","1","12","Governor - G","","36","BREWER, Jim","","C","0","0","1"
"51-03","","246","1547","538","1","13","Governor - D","","37","CARAVALHO, Ernest","","C","6","0","7"
"51-03","","246","1547","538","1","13","Governor - D","","38","KA'EHU'AE'A, Wendell J.","","C","3","0","4"
"51-03","","246","1547","538","1","13","Governor - D","","39","TANABE, Van (Tanaban)","","C","0","0","0"
"51-03","","246","1547","538","1","13","Governor - D","","40","IGE, David Y.","","C","126","10","132"
"51-03","","246","1547","538","1","13","Governor - D","","41","HANABUSA, Colleen Wakako","","C","81","4","91"
"51-03","","246","1547","538","1","13","Governor - D","","42","KIM, Richard Y.","","C","3","0","3"
"51-03","","246","1547","538","1","14","Governor - N","","43","TERUYA, Terrence K.","","C","1","0","3"
"51-03","","246","1547","538","1","14","Governor - N","","44","BLACKWELL, Selina T.","","C","0","0","0"
"51-03","","246","1547","538","1","14","Governor - N","","45","EL, Link","","C","0","0","0"
"51-03","","246","1547","538","1","15","Governor - R","","46","TUPOLA, Andria","","C","11","0","14"
"51-03","","246","1547","538","1","15","Governor - R","","47","CARROLL, John","","C","10","0","9"
"51-03","","246","1547","538","1","15","Governor - R","","48","LHEUREUX, Ray","","C","3","0","2"
"51-03","","246","1547","538","1","16","Lieutenant Governor - G","","49","ING, Renee","","C","0","0","1"
"51-03","","246","1547","538","1","17","Lieutenant Governor - D","","50","GREEN, Josh","","C","85","3","76"
"51-03","","246","1547","538","1","17","Lieutenant Governor - D","","51","TOKUDA, Jill N.","","C","62","7","59"
"51-03","","246","1547","538","1","17","Lieutenant Governor - D","","52","CARVALHO, Bernard P., Jr.","","C","22","1","25"
"51-03","","246","1547","538","1","17","Lieutenant Governor - D","","53","IWAMOTO, Kim Coco","","C","32","3","56"
"51-03","","246","1547","538","1","17","Lieutenant Governor - D","","54","ESPERO, Will","","C","10","0","10"
"51-03","","246","1547","538","1","18","Lieutenant Governor - N","","55","ROBOTTI, Paul F.","","C","1","0","2"
"51-03","","246","1547","538","1","18","Lieutenant Governor - N","","56","MAGAOAY, Ernest G.","","C","0","0","1"
"51-03","","246","1547","538","1","19","Lieutenant Governor - R","","57","LIPSCOMB, Steve","","C","11","0","14"
"51-03","","246","1547","538","1","19","Lieutenant Governor - R","","58","KERNS, Marissa Dipasupil","","C","5","0","5"
"51-03","","246","1547","538","1","19","Lieutenant Governor - R","","59","LOW, Jeremy","","C","5","0","3"
"51-03","","246","1547","538","1","116","State Representative, Dist 51 - D","","211","LEE, Chris","","C","183","13","190"
"51-03","","246","1547","538","1","117","State Representative, Dist 51 - N","","212","CHOCK, Coby K.","","C","2","0","4"
"51-03","","246","1547","538","1","118","State Representative, Dist 51 - R","","213","GALEA'I, Noe","","C","20","0","21"
"51-03","","246","1547","538","1","119","Oahu Resident Trustee","","214","KIA'AINA, Esther","","C","56","2","40"
"51-03","","246","1547","538","1","119","Oahu Resident Trustee","","215","KING, Samuel Wilder, II","","C","67","5","62"
"51-03","","246","1547","538","1","119","Oahu Resident Trustee","","216","AKAKA, Kalei","","C","16","1","26"
"51-03","","246","1547","538","1","119","Oahu Resident Trustee","","217","BURKE, Jackie Kahookele","","C","9","1","5"
"51-03","","246","1547","538","1","119","Oahu Resident Trustee","","218","MOSSMAN, Paul","","C","6","0","14"
"51-03","","246","1547","538","1","119","Oahu Resident Trustee","","219","KALIMA, Leona Mapuana","","C","9","0","7"
"51-03","","246","1547","538","1","119","Oahu Resident Trustee","","220","MURRAY, Francine Kanani","","C","12","0","9"
"51-03","","246","1547","538","1","120","At-Large Trustee","","221","AHU ISA, Lei (Leina'ala)","","C","37","2","26"
"51-03","","246","1547","538","1","120","At-Large Trustee","","222","AKANA, Rowena Noelani","","C","22","0","37"
"51-03","","246","1547","538","1","120","At-Large Trustee","","223","AMSTERDAM, C. Kaui Jochanan","","C","5","0","7"
"51-03","","246","1547","538","1","120","At-Large Trustee","","224","LEE, Brendon Kalei'aina","","C","38","3","34"
"51-03","","246","1547","538","1","120","At-Large Trustee","","225","PAIKAI, Landen D.K.K.","","C","22","2","17"
"51-03","","246","1547","538","1","120","At-Large Trustee","","226","RYAN, Pohai","","C","44","2","52"
"51-03","","246","1547","538","1","120","At-Large Trustee","","227","PA'ALUHI, Marc Kalai","","C","6","1","7"
"51-03","","246","1547","538","1","120","At-Large Trustee","","228","AILA, William J., Jr.","","C","63","3","51"
"51-03","","246","1547","538","1","120","At-Large Trustee","","229","AKINA, Alvin A. (Auhana)","","C","22","0","15"
"51-03","","246","1547","538","1","120","At-Large Trustee","","230","HANOHANO, Faye (Pua)","","C","20","0","26"
"51-03","","246","1547","538","1","120","At-Large Trustee","","231","MAKEKAU, Keali'i","","C","21","1","20"
"51-03","","246","1547","538","1","120","At-Large Trustee","","232","PARIS, Makana","","C","33","1","25"
"51-03","","246","1547","538","1","120","At-Large Trustee","","233","WAIHEE, John D., IV","","C","46","3","53"
"51-03","","246","1547","538","1","120","At-Large Trustee","","234","PUUOHAU, Kali","","C","3","0","0"
"51-03","","246","1547","538","1","120","At-Large Trustee","","235","SHARSH-DAVIS, Lei","","C","7","0","6"
"51-04","","247","4188","1893","1","2","U.S. Senator - D","","7","HIRONO, Mazie K.","","C","720","23","528"
"51-04","","247","4188","1893","1","3","U.S. Senator - N","","8","REYES, Arturo Pacheco","","C","0","0","5"
"51-04","","247","4188","1893","1","3","U.S. Senator - N","","9","HAVERTY, Charles (Charlie)","","C","2","0","1"
